character,universe,property_name,value
kekona,new_earth,marital_status,single
kekona,new_earth,gender,male
king_faraday,prime_earth,marital_status,single
king_faraday,prime_earth,gender,male
klarn_arg,prime_earth,marital_status,single
klarn_arg,prime_earth,gender,male
kru_ll,the_brave_and_the_bold,marital_status,single
kru_ll,the_brave_and_the_bold,gender,male
kyra_arg,prime_earth,marital_status,single
kyra_arg,prime_earth,gender,female
lashina,earth_16,marital_status,single
lashina,earth_16,gender,female
lashina,new_earth,marital_status,single
lashina,new_earth,gender,female
linton_midnite,new_earth,marital_status,single
linton_midnite,new_earth,gender,male
lobo,attack_of_the_o_squad,marital_status,single
lobo,attack_of_the_o_squad,gender,male
maddy,fables,marital_status,single
maddy,fables,gender,female
magus,prime_earth,marital_status,single
magus,prime_earth,gender,male
mala,earth_1,marital_status,single
mala,earth_1,gender,female
manco_capac,just_imagine,marital_status,single
manco_capac,just_imagine,gender,male
marchosias,arrowverse,marital_status,single
marchosias,arrowverse,gender,male
marid,prime_earth,marital_status,single
marid,prime_earth,gender,male
mawu,new_earth,marital_status,married
mawu,new_earth,gender,female
mazikeen,lucifer_tv_series,marital_status,single
mazikeen,lucifer_tv_series,gender,female
mazikeen,new_earth,marital_status,single
mazikeen,new_earth,gender,female
mazikeen,prime_earth,marital_status,single
mazikeen,prime_earth,gender,female
medusa,dcau,marital_status,single
medusa,dcau,gender,female
meleos,new_earth,marital_status,single
meleos,new_earth,gender,male
melmoth,new_earth,marital_status,married
melmoth,new_earth,gender,male
mervyn_pumpkinhead,new_earth,marital_status,single
mervyn_pumpkinhead,new_earth,gender,male
mervyn_pumpkinhead,prime_earth,marital_status,single
mervyn_pumpkinhead,prime_earth,gender,male
metron,new_earth,marital_status,divorced
metron,new_earth,gender,male
midas,new_earth,marital_status,widowed
midas,new_earth,gender,male
minerva,earth_2,marital_status,single
minerva,earth_2,gender,female
mister_whisper,new_earth,marital_status,single
mister_whisper,new_earth,gender,male
monolith,new_earth,marital_status,single
monolith,new_earth,gender,male
morgana_le_fey,just_imagine,marital_status,single
morgana_le_fey,just_imagine,gender,female
nameless_one,new_earth,marital_status,single
nameless_one,new_earth,gender,male
nemesis,prime_earth,marital_status,single
nemesis,prime_earth,gender,female
nephthys,prime_earth,marital_status,married
nephthys,prime_earth,gender,female
neron,prime_earth,marital_status,single
neron,prime_earth,gender,male
nommo,new_earth,marital_status,widowed
nommo,new_earth,gender,male
north_wind,fables,marital_status,separated
north_wind,fables,gender,male
nubia,earth_1,marital_status,single
nubia,earth_1,gender,female
oblivion,new_earth,marital_status,single
oblivion,new_earth,gender,non_binary
onyx_adams,arrowverse,marital_status,single
onyx_adams,arrowverse,gender,female
orion,dcau,marital_status,married
orion,dcau,gender,male
orion,earth_1198,marital_status,single
orion,earth_1198,gender,male
orion,lego_batman,marital_status,single
orion,lego_batman,gender,male
orion,prime_earth,marital_status,single
orion,prime_earth,gender,male
orpheus,new_earth,marital_status,widowed
orpheus,new_earth,gender,male
orunmilla,new_earth,marital_status,single
orunmilla,new_earth,gender,male
ouranos,new_earth,marital_status,married
ouranos,new_earth,gender,male
pandora,new_earth,marital_status,single
pandora,new_earth,gender,female
parthenope,earth_two,marital_status,single
parthenope,earth_two,gender,female
paula_von_gunther,earth_1,marital_status,single
paula_von_gunther,earth_1,gender,female
persephone,wonder_woman_2_9_movie,marital_status,single
persephone,wonder_woman_2_9_movie,gender,female
philippus,dcau,marital_status,single
philippus,dcau,gender,female
prince_charming,fables,marital_status,divorced
prince_charming,fables,gender,male
prometheus_son_of_iapetus,new_earth,marital_status,single
prometheus_son_of_iapetus,new_earth,gender,male
ra_s_al_ghul,arrowverse,marital_status,separated
ra_s_al_ghul,arrowverse,gender,male
ra_s_al_ghul,new_earth,marital_status,widowed
ra_s_al_ghul,new_earth,gender,male
ran_va_daath,new_earth,marital_status,separated
ran_va_daath,new_earth,gender,female
rath,new_earth,marital_status,single
rath,new_earth,gender,male
richard_flag_sr,prime_earth,marital_status,widowed
richard_flag_sr,prime_earth,gender,male
robert_gadling,new_earth,marital_status,married
robert_gadling,new_earth,gender,male
rose_red,fables,marital_status,divorced
rose_red,fables,gender,female
santa_claus,santa_clau,marital_status,married
santa_claus,santa_clau,gender,male
scapegoat,new_earth,marital_status,single
scapegoat,new_earth,gender,male
scot,harley_quinn_tv_series,marital_status,single
scot,harley_quinn_tv_series,gender,male
scot,lego_batman,marital_status,married
scot,prime_earth,marital_status,married
scot,prime_earth,gender,male
scott_free,earth_2,marital_status,single
scott_free,earth_2,gender,male
scott_free,justice_league_action,marital_status,single
scott_free,justice_league_action,gender,male
scott_free,the_coming_of_the_supermen,marital_status,married
scott_free,the_coming_of_the_supermen,gender,male
sensei,new_earth,marital_status,widowed
sensei,new_earth,gender,male
serifan,earth_16,marital_status,single
serifan,earth_16,gender,male
simon_hurt,new_earth,marital_status,single
simon_hurt,new_earth,gender,male
simon_hurt,prime_earth,marital_status,single
simon_hurt,prime_earth,gender,male
slade_wilson,dc_animated_movie_universe,marital_status,widowed
slade_wilson,dc_animated_movie_universe,gender,male
snow_white,fables,marital_status,married
snow_white,fables,gender,female
stalker,prime_earth,marital_status,single
stalker,prime_earth,gender,male
steppenwolf,earth_2,marital_status,single
steppenwolf,earth_2,gender,male
steppenwolf,new_earth,marital_status,single
steppenwolf,new_earth,gender,male
steppenwolf,prime_earth,marital_status,single
steppenwolf,prime_earth,gender,male
stercorax,vertigo_universe,marital_status,single
stercorax,vertigo_universe,gender,male
steven_trevor,earth_1,marital_status,single
steven_trevor,earth_1,gender,male
stinky,fables,marital_status,single
stinky,fables,gender,male
stompa,new_earth,marital_status,single
stompa,new_earth,gender,female
strega_iii,new_earth,marital_status,single
strega_iii,new_earth,gender,female
taia,new_earth,marital_status,married
taia,new_earth,gender,female
talia_al_ghul,arrowverse,marital_status,single
talia_al_ghul,arrowverse,gender,female
talia_al_ghul,new_earth,marital_status,single
talia_al_ghul,new_earth,gender,female
tawky_tawny,return_of_black_adam,marital_status,single
tawky_tawny,return_of_black_adam,gender,male
thanoseid,amalgam_universe,marital_status,single
thanoseid,amalgam_universe,gender,male
the_evil_queen,fables,marital_status,single
the_evil_queen,fables,gender,female
themis,new_earth,marital_status,married
themis,new_earth,gender,female
themis,prime_earth,marital_status,married
themis,prime_earth,gender,female
thessaly,new_earth,marital_status,single
thessaly,new_earth,gender,female
thing_that_cannot_die,new_earth,marital_status,single
thing_that_cannot_die,new_earth,gender,male
thomas_savage,amalgam_universe,marital_status,single
thomas_savage,amalgam_universe,gender,male
troia,earth_1,marital_status,single
troia,earth_1,gender,female
tsaritsa,new_earth,marital_status,single
tsaritsa,new_earth,gender,female
uncle_sam,prime_earth,marital_status,single
uncle_sam,prime_earth,gender,male
urzkartaga,prime_earth,marital_status,married
urzkartaga,prime_earth,gender,male
valoric,new_earth,marital_status,single
valoric,new_earth,gender,male
vandal_savage,once_and_future,marital_status,single
vandal_savage,once_and_future,gender,male
victor_fries,dcau,marital_status,divorced
victor_fries,dcau,gender,male
virman_vundabar,new_earth,marital_status,single
virman_vundabar,new_earth,gender,male
vulcan,earth_four,marital_status,single
vulcan,earth_four,gender,male
vykin,earth_16,marital_status,single
vykin,earth_16,gender,male
weyland_smith,fables,marital_status,single
weyland_smith,fables,gender,male
wilhelmina_murray,league_of_extraordinary_gentlemen,marital_status,divorced
wilhelmina_murray,league_of_extraordinary_gentlemen,gender,female
william_cobb,prime_earth,marital_status,single
william_cobb,prime_earth,gender,male
ya_akov_ben_shimon,earth_13,marital_status,widowed
ya_akov_ben_shimon,earth_13,gender,male
ystin,prime_earth,marital_status,single
ystin,prime_earth,gender,non_binary
albert_bloodlines,prime_earth,marital_status,single
albert_bloodlines,prime_earth,gender,male
alice_tetch,gotham,marital_status,single
alice_tetch,gotham,gender,female
bel_dame,prime_earth,marital_status,single
bel_dame,prime_earth,gender,female
blake_bloodlines,prime_earth,marital_status,single
blake_bloodlines,prime_earth,gender,male
drura_sehpt,legion_of_super_heroes_tv_series,marital_status,single
drura_sehpt,legion_of_super_heroes_tv_series,gender,female
haley_bloodlines,prime_earth,marital_status,single
haley_bloodlines,prime_earth,gender,female
albert_rothstein,new_earth,marital_status,single
albert_rothstein,new_earth,gender,male
anton_lamont,new_earth,marital_status,single
anton_lamont,new_earth,gender,male
anton_lamont,scooby_doo_team_up,marital_status,single
anton_lamont,scooby_doo_team_up,gender,male
aviva_metula,prime_earth,marital_status,single
aviva_metula,prime_earth,gender,female
boston_brand,the_brave_and_the_bold,marital_status,single
boston_brand,the_brave_and_the_bold,gender,male
carl_sands,new_earth,marital_status,single
carl_sands,new_earth,gender,male
carl_sands,scooby_doo_team_up,marital_status,single
carl_sands,scooby_doo_team_up,gender,male
emily_dinsmore_clone,smallville,marital_status,single
emily_dinsmore_clone,smallville,gender,female
james_craddock,new_earth,marital_status,single
james_craddock,new_earth,gender,male
james_craddock,prime_earth,marital_status,single
james_craddock,prime_earth,gender,male
james_craddock,scooby_doo_team_up,marital_status,single
james_craddock,scooby_doo_team_up,gender,male
james_ewell_brown_stuart,new_earth,marital_status,married
james_ewell_brown_stuart,new_earth,gender,male
jill_carlyle,new_earth,marital_status,single
jill_carlyle,new_earth,gender,female
joey_sanders,earth_one,marital_status,single
joey_sanders,earth_one,gender,male
kyle_rayner,dcau,marital_status,single
kyle_rayner,dcau,gender,male
plop,mystik_u,marital_status,single
plop,mystik_u,gender,genderless
sandra_knight,earth_two,marital_status,single
sandra_knight,earth_two,gender,female
smoke,prime_earth,marital_status,single
smoke,prime_earth,gender,female
thaddeus_sivana,earth_s,marital_status,widowed
thaddeus_sivana,earth_s,gender,male
tinya_wazzo,legion_of_super_heroes_tv_series,marital_status,single
tinya_wazzo,legion_of_super_heroes_tv_series,gender,female
guy_gardner,future_state,marital_status,single
guy_gardner,future_state,gender,male
guy_gardner,prime_earth,marital_status,single
guy_gardner,prime_earth,gender,male
bobby,teen_titans_tv_series,marital_status,single
bobby,teen_titans_tv_series,gender,male
camorouge,new_earth,marital_status,single
camorouge,new_earth,gender,female
cynthia_reynolds,dcau,marital_status,single
cynthia_reynolds,dcau,gender,female
dean_hunter,new_earth,marital_status,single
dean_hunter,new_earth,gender,male
dwayne_geyer,new_earth,marital_status,single
dwayne_geyer,new_earth,gender,male
empty_vee,wildstorm_universe,marital_status,single
empty_vee,wildstorm_universe,gender,female
felix_faust,arrowverse,marital_status,single
felix_faust,arrowverse,gender,male
graham_garrett,smallville,marital_status,single
graham_garrett,smallville,gender,male
gretchen_winters,smallville,marital_status,single
gretchen_winters,smallville,gender,female
guilt,new_earth,marital_status,single
guilt,new_earth,gender,genderless
hawley_griffin,league_of_extraordinary_gentlemen,marital_status,single
hawley_griffin,league_of_extraordinary_gentlemen,gender,male
invisible_man,earth_s,marital_status,single
invisible_man,earth_s,gender,male
jacques_foccart,legion_of_super_heroes_tv_series,marital_status,single
jacques_foccart,legion_of_super_heroes_tv_series,gender,male
jacques_foccart,post_zero_hour,marital_status,single
jacques_foccart,post_zero_hour,gender,male
jacques_foccart,pre_zero_hour,marital_status,single
jacques_foccart,pre_zero_hour,gender,male
jeff_palmer,smallville,marital_status,single
jeff_palmer,smallville,gender,male
karabas,arrowverse,marital_status,single
karabas,arrowverse,gender,male
kent_thurston,new_earth,marital_status,single
kent_thurston,new_earth,gender,male
kent_thurston,quality_universe,marital_status,single
kent_thurston,quality_universe,gender,male
lyle_norg,dcau,marital_status,single
lyle_norg,dcau,gender,male
lyle_norg,earth_prime,marital_status,single
lyle_norg,earth_prime,gender,male
lyle_norg,post_zero_hour,marital_status,single
lyle_norg,post_zero_hour,gender,male
lyle_norg,pre_zero_hour,marital_status,single
lyle_norg,pre_zero_hour,gender,male
maya_ducard,prime_earth,marital_status,single
maya_ducard,prime_earth,gender,female
morgan_ducard,prime_earth,marital_status,single
morgan_ducard,prime_earth,gender,male
nobody,new_earth,marital_status,single
nobody,new_earth,gender,male
raze,prime_earth,marital_status,single
raze,prime_earth,gender,male
viza_aziv,earth_48,marital_status,single
viza_aziv,earth_48,gender,female
wicked_warlock,filmation_adventures,marital_status,single
wicked_warlock,filmation_adventures,gender,male
albert_ferrus,wildstorm_universe,marital_status,single
albert_ferrus,wildstorm_universe,gender,male
alex_fury,wildstorm_universe,marital_status,divorced
alex_fury,wildstorm_universe,gender,male
alpha_ii,earth_one,marital_status,single
alpha_ii,earth_one,gender,male
andrew_nolan,dcau,marital_status,single
andrew_nolan,dcau,gender,male
andrew_nolan,legion_of_super_heroes_tv_series,marital_status,single
andrew_nolan,legion_of_super_heroes_tv_series,gender,male
andrew_nolan,post_rebirth,marital_status,single
andrew_nolan,post_rebirth,gender,male
andrew_nolan,pre_zero_hour,marital_status,single
andrew_nolan,pre_zero_hour,gender,male
atlas,all_star_superman,marital_status,single
atlas,all_star_superman,gender,male
basil_nurblin,new_earth,marital_status,married
basil_nurblin,new_earth,gender,male
benjamin_grimm,amalgam_universe,marital_status,single
benjamin_grimm,amalgam_universe,gender,male
bruce_carter_iii,earth_abc,marital_status,single
bruce_carter_iii,earth_abc,gender,male
cal_usjak,new_earth,marital_status,single
cal_usjak,new_earth,gender,male
carl_bork,new_earth,marital_status,single
carl_bork,new_earth,gender,male
carol_carter,earth_abc,marital_status,single
carol_carter,earth_abc,gender,female
cinderblock,new_earth,marital_status,single
cinderblock,new_earth,gender,male
cinderblock,teen_titans_tv_series,marital_status,single
cinderblock,teen_titans_tv_series,gender,male
clayton_h_maure,wildstorm_universe,marital_status,single
clayton_h_maure,wildstorm_universe,gender,male
cody_driscoll,new_earth,marital_status,single
cody_driscoll,new_earth,gender,male
cord_dexter_lemoyne,wildstorm_universe,marital_status,single
cord_dexter_lemoyne,wildstorm_universe,gender,male
cyrus_gold,justice,marital_status,widowed
cyrus_gold,justice,gender,male
daniel_cassidy,swamp_thing_2_19_tv_series,marital_status,single
daniel_cassidy,swamp_thing_2_19_tv_series,gender,male
davis_bloome,smallville,marital_status,single
davis_bloome,smallville,gender,male
dax_baron,krypton_tv_series,marital_status,widowed
dax_baron,krypton_tv_series,gender,male
doctor_dinosaur,earth_twelve,marital_status,single
doctor_dinosaur,earth_twelve,gender,male
doomsboy,world_without_young_justice,marital_status,single
doomsboy,world_without_young_justice,gender,male
doomsday,riddle_of_the_beast,marital_status,single
doomsday,riddle_of_the_beast,gender,male
doomsday,titans_tomorrow,marital_status,single
doomsday,titans_tomorrow,gender,male
doomsday,world_without_young_justice,marital_status,single
doomsday,world_without_young_justice,gender,male
edwardo_guzman,new_earth,marital_status,married
edwardo_guzman,new_earth,gender,male
elliot_taylor,new_earth,marital_status,single
elliot_taylor,new_earth,gender,male
eric_summers,smallville,marital_status,single
eric_summers,smallville,gender,male
gerald_zimmerman,new_earth,marital_status,single
gerald_zimmerman,new_earth,gender,male
gerri_brauer,dakotaverse,marital_status,single
gerri_brauer,dakotaverse,gender,female
gork,earth_one,marital_status,single
gork,earth_one,gender,male
grayven,earth_16,marital_status,single
grayven,earth_16,gender,male
hannibal_hawkes,prime_earth,marital_status,single
hannibal_hawkes,prime_earth,gender,male
hannibal_white,dakotaverse,marital_status,single
hannibal_white,dakotaverse,gender,male
heinrich_hester,wildstorm_universe,marital_status,single
heinrich_hester,wildstorm_universe,gender,male
henry_heywood_jr,earth_2,marital_status,single
henry_heywood_jr,earth_2,gender,male
hugo_danner,new_earth,marital_status,single
hugo_danner,new_earth,gender,male
jeremiah_holdsclaw,smallville,marital_status,single
jeremiah_holdsclaw,smallville,gender,male
jo_nah,post_rebirth,marital_status,single
jo_nah,post_rebirth,gender,male
joe_hercules,quality_universe,marital_status,single
joe_hercules,quality_universe,gender,male
joe_hollywood,new_earth,marital_status,single
joe_hollywood,new_earth,gender,male
john_henry_martin,new_earth,marital_status,single
john_henry_martin,new_earth,gender,male
jonathan_naissi,new_earth,marital_status,single
jonathan_naissi,new_earth,gender,male
joseph_h_mendoza,wildstorm_universe,marital_status,single
joseph_h_mendoza,wildstorm_universe,gender,male
kai,crossing_midnight,marital_status,single
kai,crossing_midnight,gender,male
kalibak,dcau,marital_status,single
kalibak,dcau,gender,male
kalibak,earth_16,marital_status,single
kalibak,earth_16,gender,male
kalibak,super_friends,marital_status,single
kalibak,super_friends,gender,male
katherine_manser,prime_earth,marital_status,single
katherine_manser,prime_earth,gender,female
krogg,earth_one,marital_status,single
krogg,earth_one,gender,male
lobo,man_of_tomorrow,marital_status,single
lobo,man_of_tomorrow,gender,male
louis_martin,new_earth,marital_status,single
louis_martin,new_earth,gender,male
lydda_jath,pre_zero_hour,marital_status,single
lydda_jath,pre_zero_hour,gender,female
magog,earth_22,marital_status,single
magog,earth_22,gender,male
mark_desmond,new_earth,marital_status,single
mark_desmond,new_earth,gender,male
maxima,smallville,marital_status,single
maxima,smallville,gender,female
nathaniel_heywood,new_earth,marital_status,single
nathaniel_heywood,new_earth,gender,male
night_pilot,prime_earth,marital_status,single
night_pilot,prime_earth,gender,female
pablo_valdez,new_earth,marital_status,single
pablo_valdez,new_earth,gender,male
peter_porkchops,earth_c,marital_status,single
peter_porkchops,earth_c,gender,male
rampotatek,new_earth,marital_status,single
rampotatek,new_earth,gender,male
ramsey_spencer,some_years_later,marital_status,single
ramsey_spencer,some_years_later,gender,male
rockface,new_earth,marital_status,single
rockface,new_earth,gender,male
rory_regan,arrowverse,marital_status,single
rory_regan,arrowverse,gender,male
sally_sarasota,prime_earth,marital_status,single
sally_sarasota,prime_earth,gender,female
scarth,new_earth,marital_status,single
scarth,new_earth,gender,male
seth_aiden,new_earth,marital_status,single
seth_aiden,new_earth,gender,male
shaggy_man,super_friends,marital_status,single
shaggy_man,super_friends,gender,male
solomon_grundy,earth_22,marital_status,single
solomon_grundy,earth_22,gender,male
stanley_baumgarten,new_earth,marital_status,single
stanley_baumgarten,new_earth,gender,male
stuart_mosely,new_earth,marital_status,single
stuart_mosely,new_earth,gender,male
trent_macgowen,smallville,marital_status,single
trent_macgowen,smallville,gender,male
victoria_ngengi,wildstorm_universe,marital_status,divorced
victoria_ngengi,wildstorm_universe,gender,female
wade_eiling,dcau,marital_status,single
wade_eiling,dcau,gender,male
wayne_hawkins,new_earth,marital_status,single
wayne_hawkins,new_earth,gender,male
william_scumm,new_earth,marital_status,single
william_scumm,new_earth,gender,male
zorgul,just_imagine,marital_status,single
zorgul,just_imagine,gender,male
mikola_rostov,new_earth,marital_status,single
mikola_rostov,new_earth,gender,male
scratch,new_earth,marital_status,single
scratch,new_earth,gender,male
turk,new_earth,marital_status,single
turk,new_earth,gender,male
abaddon,earth_s,marital_status,single
abaddon,earth_s,gender,male
adrianna_tomaz,flashpoint_timeline,marital_status,married
adrianna_tomaz,flashpoint_timeline,gender,female
ali_ka_zoom,new_earth,marital_status,single
ali_ka_zoom,new_earth,gender,male
anton_arcane,new_earth,marital_status,widowed
anton_arcane,new_earth,gender,male
arella,teen_titans_tv_series,marital_status,single
arella,teen_titans_tv_series,gender,female
baron_winters,new_earth,marital_status,divorced
baron_winters,new_earth,gender,male
blaze,new_earth,marital_status,single
blaze,new_earth,gender,female
blue_lama,earth_two,marital_status,single
blue_lama,earth_two,gender,female
brimstone,superboy_tv_series,marital_status,single
brimstone,superboy_tv_series,gender,male
calculha,prime_earth,marital_status,married
calculha,prime_earth,gender,male
catherine_majik,haunted_gotham,marital_status,single
catherine_majik,haunted_gotham,gender,female
chuma,new_earth,marital_status,single
chuma,new_earth,gender,male
circe_the_tattooist,new_earth,marital_status,single
circe_the_tattooist,new_earth,gender,female
citizen_abra,dc_universe_online,marital_status,single
citizen_abra,dc_universe_online,gender,male
citizen_abra,new_earth,marital_status,single
citizen_abra,new_earth,gender,male
courtney_whitmore,arrowverse,marital_status,single
courtney_whitmore,arrowverse,gender,female
damian_wayne,prime_earth,marital_status,single
damian_wayne,prime_earth,gender,male
dark_opal,new_earth,marital_status,single
dark_opal,new_earth,gender,male
dark_opal,prime_earth,marital_status,single
dark_opal,prime_earth,gender,male
david_sargent,new_earth,marital_status,single
david_sargent,new_earth,gender,male
davit_sargon,mystik_u,marital_status,single
davit_sargon,mystik_u,gender,male
december_graystone,prime_earth,marital_status,single
december_graystone,prime_earth,gender,male
deimos,prime_earth,marital_status,single
deimos,prime_earth,gender,male
doctor_7,new_earth,marital_status,single
doctor_7,new_earth,gender,male
doctor_seven,earth_one,marital_status,single
doctor_seven,earth_one,gender,male
ebeneezer_badde,new_earth,marital_status,married
ebeneezer_badde,new_earth,gender,male
eldon_peck,new_earth,marital_status,single
eldon_peck,new_earth,gender,male
elzere,prime_earth,marital_status,single
elzere,prime_earth,gender,male
enchantress,future_state,marital_status,single
enchantress,future_state,gender,female
envy_son_of_trigon,new_earth,marital_status,single
envy_son_of_trigon,new_earth,gender,male
equinox,new_earth,marital_status,single
equinox,new_earth,gender,male
equinox,the_brave_and_the_bold,marital_status,single
equinox,the_brave_and_the_bold,gender,male
evangeline_arbogast,new_earth,marital_status,single
evangeline_arbogast,new_earth,gender,female
fauna_faust,prime_earth,marital_status,single
fauna_faust,prime_earth,gender,female
felina_furr,earth_c,marital_status,single
felina_furr,earth_c,gender,female
felix_faust,dc_universe_online,marital_status,single
felix_faust,dc_universe_online,gender,male
felix_faust,super_friends,marital_status,single
felix_faust,super_friends,gender,male
fennel,arrowverse,marital_status,single
fennel,arrowverse,gender,male
glenda_mark,new_earth,marital_status,single
glenda_mark,new_earth,gender,female
granch,new_earth,marital_status,single
granch,new_earth,gender,male
grandovic,earth_23,marital_status,single
grandovic,earth_23,gender,male
greed_son_of_trigon,new_earth,marital_status,single
greed_son_of_trigon,new_earth,gender,male
gregorio_de_la_vega,new_earth,marital_status,single
gregorio_de_la_vega,new_earth,gender,male
halo,angel_love,marital_status,single
halo,angel_love,gender,female
harry_matthews,new_earth,marital_status,single
harry_matthews,new_earth,gender,male
hera,super_friends,marital_status,married
hera,super_friends,gender,female
inza_nelson,dcau,marital_status,married
inza_nelson,dcau,gender,female
iroque,prime_earth,marital_status,single
iroque,prime_earth,gender,female
jack_carter,wildstorm_universe,marital_status,single
jack_carter,wildstorm_universe,gender,male
jacob_shaw,arrowverse,marital_status,single
jacob_shaw,arrowverse,gender,male
jaimini_sargent,prime_earth,marital_status,single
jaimini_sargent,prime_earth,gender,female
james_corrigan,prime_earth,marital_status,engaged
james_corrigan,prime_earth,gender,male
james_slade,new_earth,marital_status,single
james_slade,new_earth,gender,male
jennifer_morgan,prime_earth,marital_status,single
jennifer_morgan,prime_earth,gender,female
jock_kellogg,new_earth,marital_status,single
jock_kellogg,new_earth,gender,male
jock_kellogg,quality_universe,marital_status,single
jock_kellogg,quality_universe,gender,male
john_constantine,dceased,marital_status,single
john_constantine,dceased,gender,male
john_constantine,future_state,marital_status,single
john_constantine,future_state,gender,male
john_constantine,smallville,marital_status,single
john_constantine,smallville,gender,male
john_sargent,new_earth,marital_status,single
john_sargent,new_earth,gender,male
jonathan_warren,new_earth,marital_status,single
jonathan_warren,new_earth,gender,male
joseph_blackfire,prime_earth,marital_status,single
joseph_blackfire,prime_earth,gender,male
joshua_morgan,new_earth,marital_status,single
joshua_morgan,new_earth,gender,male
june_moone,flashpoint_timeline,marital_status,single
june_moone,flashpoint_timeline,gender,female
june_moone,prime_earth,marital_status,single
june_moone,prime_earth,gender,female
kalista,prime_earth,marital_status,single
kalista,prime_earth,gender,female
ken_ondaate,prime_earth,marital_status,single
ken_ondaate,prime_earth,gender,male
kent_nelson,dcau,marital_status,married
kent_nelson,dcau,gender,male
kent_nelson,earth_2,gender,male
kent_nelson,earth_2,marital_status,single
kent_nelson,earth_21,marital_status,single
kent_nelson,earth_21,gender,male
kent_nelson,smallville,marital_status,married
kent_nelson,smallville,gender,male
klarion_bleak,scooby_doo_team_up,marital_status,single
klarion_bleak,scooby_doo_team_up,gender,male
kulak,prime_earth,marital_status,single
kulak,prime_earth,gender,male
kulak,scooby_doo_team_up,marital_status,single
kulak,scooby_doo_team_up,gender,male
lady_amethyst,new_earth,marital_status,married
lady_amethyst,new_earth,gender,female
lady_emerald_i,new_earth,marital_status,married
lady_emerald_i,new_earth,gender,female
lady_moonstone,new_earth,marital_status,married
lady_moonstone,new_earth,gender,female
lady_sapphire,new_earth,marital_status,single
lady_sapphire,new_earth,gender,female
lord_amethyst,new_earth,marital_status,married
lord_amethyst,new_earth,gender,male
lord_diamond,new_earth,marital_status,single
lord_diamond,new_earth,gender,male
lord_emerald,new_earth,marital_status,married
lord_emerald,new_earth,gender,male
lord_garnet,new_earth,marital_status,married
lord_garnet,new_earth,gender,male
lord_moonstone,new_earth,marital_status,married
lord_moonstone,new_earth,gender,male
lord_ruby,new_earth,marital_status,married
lord_ruby,new_earth,gender,male
lord_topaz,new_earth,marital_status,widowed
lord_topaz,new_earth,gender,male
lourdes_lucero,new_earth,marital_status,single
lourdes_lucero,new_earth,gender,female
lust_son_of_trigon,new_earth,marital_status,single
lust_son_of_trigon,new_earth,gender,male
madame_xanadu,just_imagine,marital_status,single
madame_xanadu,just_imagine,gender,female
madeleine_arbogast,new_earth,marital_status,single
madeleine_arbogast,new_earth,gender,female
majistra,prime_earth,marital_status,married
majistra,prime_earth,gender,female
marguerita_covas,new_earth,marital_status,single
marguerita_covas,new_earth,gender,female
maria_constantine,vertigo_universe,marital_status,single
maria_constantine,vertigo_universe,gender,female
mary_martin,new_earth,marital_status,single
mary_martin,new_earth,gender,female
merlin,a_tragedy,marital_status,single
merlin,a_tragedy,gender,male
merlin,dc_super_hero_girls,marital_status,single
merlin,dc_super_hero_girls,gender,male
merlin,just_imagine,marital_status,single
merlin,just_imagine,gender,male
merlin,justice_league_action,marital_status,single
merlin,justice_league_action,gender,male
michael_nazareth,the_nazz,marital_status,single
michael_nazareth,the_nazz,gender,male
mister_mxyztplk,earth_two,marital_status,single
mister_mxyztplk,earth_two,gender,male
mister_twister,prime_earth,marital_status,single
mister_twister,prime_earth,gender,male
misty_kilgore,new_earth,marital_status,single
misty_kilgore,new_earth,gender,female
mordiel,prime_earth,marital_status,single
mordiel,prime_earth,gender,female
morgan_lefay,camelot_3,marital_status,single
morgan_lefay,camelot_3,gender,female
morgana,earth_one,marital_status,single
morgana,earth_one,gender,female
morgana_lefay,earth_395,marital_status,single
morgana_lefay,earth_395,gender,female
mrs_lannis,arrowverse,marital_status,single
mrs_lannis,arrowverse,gender,female
mumbo,new_teen_titans_shorts,marital_status,single
mumbo,new_teen_titans_shorts,gender,male
myrwhydden,green_lantern_animated_series,marital_status,single
myrwhydden,green_lantern_animated_series,gender,male
myrwhydden,new_earth,marital_status,single
myrwhydden,new_earth,gender,male
mysa_nal,pre_zero_hour,marital_status,single
mysa_nal,pre_zero_hour,gender,female
nabu,prime_earth,marital_status,single
nabu,prime_earth,gender,male
nigel,donnerverse,marital_status,single
nigel,donnerverse,gender,male
nommo,arrowverse,marital_status,single
nommo,arrowverse,gender,male
nona_lin_baker,new_earth,marital_status,single
nona_lin_baker,new_earth,gender,female
nuala,new_earth,marital_status,single
nuala,new_earth,gender,female
orm_marius,flashpoint_timeline,marital_status,single
orm_marius,flashpoint_timeline,gender,male
otto_haddon,prime_earth,marital_status,single
otto_haddon,prime_earth,gender,male
pandora,prime_earth,marital_status,single
pandora,prime_earth,gender,female
phantom_stranger,justice,marital_status,single
phantom_stranger,justice,gender,male
philip_stark,prime_earth,marital_status,widowed
philip_stark,prime_earth,gender,male
prince_garnet,new_earth,marital_status,single
prince_garnet,new_earth,gender,male
princess_emerald_i,new_earth,marital_status,single
princess_emerald_i,new_earth,gender,female
princess_emerald_ii,new_earth,marital_status,single
princess_emerald_ii,new_earth,gender,female
princess_emerald_iii,new_earth,marital_status,widowed
princess_emerald_iii,new_earth,gender,female
princess_topaz,new_earth,marital_status,single
